med	you
brd-k96970199	-0.9065245679953949
brd-k38120474	0.1956848921557702
brd-k43390655	1.8087461495226758
brd-k93268593	1.6503695413849226
brd-k52383401	0.35145909761061106
brd-k71824916	0.12772606321937038
brd-k77958314	2.190711476137317
brd-k74862734	0.7255751501442114
brd-k83276573	-0.31028940639365443
brd-k27011412	1.575595964258035
brd-k44194970	-1.141030506936567
brd-k65598536	2.007762462527149
brd-k74611044	0.009187462550213462
brd-k86694287	0.7538052448735837
brd-k51163606	0.5616351466073619
brd-k56161792	1.5721822753256203
brd-k04714488	1.2400611277647955
brd-k04928505	1.7938582027377976
brd-k51298794	-0.18652607820354414
brd-k19011391	1.2402993407814944
brd-k31210612	-2.710127441345944
brd-k56032186	-0.05175848174189292
brd-k74116035	0.4163280064458252
brd-k04701596	1.3666598772401812
brd-k52372795	0.8663388348937929
brd-k41729242	-1.3227539215649136
brd-k88802328	-2.1335448159650867
brd-k55939029	0.6920682122870716
brd-k24393110	0.7222805595275585
brd-k91548063	1.2014242940529045
brd-k81246784	1.6253333625299036
brd-k28919392	0.5652375527079923
brd-k41714444	-1.8737012332352578
brd-k53978514	-0.48146289510344864
brd-k58408512	-1.2569995588013818
brd-k59913416	1.3454868116017396
brd-k16888026	0.5728729232180763
brd-k80066561	-0.5535784025384934
brd-k46085646	-0.05915169337251541
brd-k88812688	-0.7508311770439732
brd-k05041765	-1.0181810726568603
brd-k68758594	-0.9760011502807646
brd-k22651517	-1.1638498151123307
brd-k63394284	-0.2066916069565329
brd-k93785828	-1.4954561419624057
brd-k97784715	-1.211343183160203
brd-k91202220	-0.9287747940453127
brd-k39978929	-1.2610018506395282
brd-k08966355	-1.2443322894118805
brd-k96713984	0.7443730209784073
brd-k52441396	-1.437849092922221
brd-k24930745	-1.1109317568794803
brd-k01899298	0.14643059550138512
brd-k32854540	-0.7598091518947873
brd-k12492021	0.5851157394141165
brd-k31852848	-0.7667049757695958
brd-k97732674	-0.9161746133752776
brd-k86942117	-0.8306560906474824
brd-k87690520	0.7998460380887771
brd-k31001397	-0.743287615260577
brd-k73523458	-0.5602775608775126
brd-k90821428	-1.774477010765532
brd-k55800245	-1.0501919175007077
brd-k08355771	-1.4845216659355376
brd-k37770214	-0.4888389546096012
brd-k32839286	-1.0418204997959912
brd-k11168234	-1.25889225052705
brd-k47498351	-1.3326753798886617
brd-k63937112	0.9071327147127891
brd-k51697562	0.40528476077134085
brd-k76487707	0.5607826627271734
brd-k84693638	0.33011449243589147
brd-k48012250	1.1290648436121529
brd-k62007935	1.083373657701854
brd-k61287439	1.1998915417460594
brd-k68364310	1.0715609533958794
brd-k68041793	1.2605811046246471
brd-k61505971	-0.014494099833842365
brd-k37565594	0.42907080806720715
brd-k59130962	-0.7573541780713682
brd-k85843964	-0.4025430697338146
brd-k39592958	-1.5338555227432662
brd-k11652878	0.014984139225889117
brd-k31783246	-1.3346254856687654
brd-k87742870	-1.5089027279105574
brd-k32223081	-0.6321684410905414
brd-k02204058	-1.3327976526930472
brd-k84974041	-1.1011052267088621
brd-k98682310	0.3315034426445709
brd-k95218317	-0.49089404759602423
brd-k57059449	-0.271369475910821
brd-k45663146	1.1604494264468077
brd-k92849826	0.7364632630890469
brd-k58863194	0.877448564074787
brd-k99122228	0.9326206734309512
brd-k94580242	-1.1611358902124116
brd-k14309706	0.28539520898947807
brd-k11752384	-0.3127558376509038
brd-k04680784	-0.3323258368735278
brd-k14241686	-0.8477334161203508
brd-k05992469	-1.685250105363726
brd-k52665916	-0.7796837756706325
brd-k64767126	-1.0261464868274557
brd-k63858518	-0.7583181533440052
brd-k81510336	0.29850712809888014
brd-k71817712	-0.40945412625071664
brd-k60806315	1.1822978894902991
brd-k91503401	-1.1463198424138534
brd-k53192330	0.806105069729751
brd-k52657580	-0.7801275649468216
brd-k45621617	-0.886274197115434
brd-k31801624	0.9446258263944349
brd-k79065821	1.0973873051692526
brd-k05432466	-0.06772603635808339
brd-k95740363	-1.2518319949505197
brd-k81006490	0.8690795879361406
brd-k21732483	-0.9630939408616497
brd-k91671568	1.3259531429722815
brd-k06994380	0.7837678006652988
brd-k80290360	0.393483883513879
brd-k07437885	-1.049306302434948
brd-k09112411	-0.990345018608859
brd-k26852477	-0.6141121793144082
brd-k20942146	-0.49415965790066274
brd-k47574423	0.4342970964167586
brd-k79222179	-0.32532625280358507
brd-k26443253	-0.5021384227938203
brd-k27823380	0.17017338095167805
brd-k20644549	-0.6944319489669206
brd-k45136330	0.34045509949018943
brd-k23333192	0.9109063031229321
brd-k26351062	0.6220109055332492
brd-k37919122	-1.446008928104271
brd-k47572485	-1.1679822919678597
brd-k92804652	-0.1845539462201801
brd-k61687409	-0.5169444671087052
brd-k65423474	0.7973201258424746
brd-k54467766	0.6865569316181184
brd-k68497273	-0.5185019314364107
brd-k12624449	0.017861385561639305
brd-k67626097	0.8111550572086724
brd-k88974575	-0.8066082526888434
brd-k66623602	-0.80248086295434
brd-k73849129	0.803773820499628
brd-k02827191	1.0851592007451973
brd-k01669916	-0.49384862933339785
brd-k31624501	-0.0892769984261244
brd-k35935439	-1.0556998360181582
brd-k66278562	-1.44784001237785
brd-k15282144	-1.2405726582838257
brd-k60044070	-1.152286511153575
brd-k86773205	-0.09188855807430962
brd-k98793503	0.6216722212436279
brd-k16403365	-0.028116070153944513
brd-k73500713	0.03777532736077772
brd-k26709432	1.5382104273287331
brd-k95023134	1.157957835759269
brd-k53379620	0.1399026623708316
brd-k37657049	-0.14269658064303756
brd-k29842194	0.6935272531923894
brd-k21743103	0.497806476389663
brd-k57075511	-0.7755417474011961
brd-k92579151	-0.8448577529211255
brd-k75311902	0.5801489243649275
brd-k93460493	-0.6632665737571602
brd-k48738035	-0.8919546226641082
brd-k48912618	0.3391845669436312
brd-k43136464	-1.4733037066512784
brd-k46620987	-1.0791335554455141
brd-k27888332	0.13095402618015414
brd-k29469525	-0.22918254034006713
brd-k47886441	0.8828137997595654
brd-k62203376	-0.5942088816102715
brd-k60238606	-0.28703305003436724
brd-k42185771	-0.9556920392130384
brd-k28596345	-0.10484091424404109
brd-k16838444	-0.6935836930602215
brd-k13402127	-0.06361194919138555
brd-k99529078	-0.9776417409477173
brd-k13502206	1.092630251642871
brd-k68223954	-1.1158901508442998
brd-k40252598	-0.9798729915846797
brd-k03371288	0.5729542811746549
brd-k65987370	0.11093249286178786
brd-k64418159	0.16006825994717183
brd-k94521090	-0.3974406014206544
brd-k20361257	-1.050415252097934
brd-k97731768	-0.6489724676726991
brd-k01705159	0.105241030822957
brd-k16154498	0.9110282490710349
brd-k08212599	-0.057781579790975535
brd-k08416880	1.2296492671165493
brd-k36271521	0.6417179931134005
brd-k12593465	-0.6938059027603437
brd-k20590138	-0.9025685506000556
brd-k27294633	-0.29896961195071475
brd-k79619334	0.5325550544227211
brd-k07600484	0.018184226750403664
brd-k66401298	-0.8754992136571742
brd-k56258950	0.36734678530115394
brd-k29242326	0.3144388404857785
brd-k90313630	0.36514036865100064
brd-k60267900	-1.4053363195975226
brd-k90879242	-0.7637253968147186
brd-k73795883	-1.0304268259701042
brd-k04251837	0.6708830301085303
brd-k97330035	-0.15896722699594587
brd-k01334037	0.6763680081535454
brd-k62309791	0.4128300662810655
brd-k38218737	0.05681586621623828
brd-k52094743	-1.1135614282181847
brd-k54505405	0.6551405149839651
brd-k81372870	-0.7952594789085833
brd-k05837079	-0.7156174307274437
brd-k10871135	-0.40616395604434496
brd-k37848780	-0.9393755167221572
brd-k92446632	-0.45490991321563046
brd-k49656278	-0.8972896595690668
brd-k57688676	0.08080327844530266
brd-k52075209	-0.21869959564834418
brd-k16694974	-1.1591141613543052
brd-k28034484	-0.23384099351332324
brd-k66145389	1.082426773137326
brd-k68247783	1.224982363645724
brd-k68347834	1.118021236967271
brd-k26291134	1.5351150044311073
brd-k20549184	0.877885896551148
brd-k45010872	1.0415326313031819
brd-k34839838	0.5194287040473287
brd-k83312314	0.41863304245765
brd-k53199675	0.13148062579787884
brd-k92985620	0.6953765145299783
brd-k18117162	1.0435404755984592
brd-k09160804	0.8741247499284568
brd-k72872864	-0.19438089867368016
brd-k80240487	0.3130749668824685
brd-k12240312	0.6996443064805318
brd-k67027685	1.5683289231663484
brd-k71357636	1.707628569294749
brd-k75909618	0.4509541243609923
brd-k42449328	1.6600354177602847
brd-k65245206	-1.153804916745959
brd-k08416835	1.0947458872535283
brd-k55965167	1.0620712229126859
brd-k18978449	0.6665673038273439
brd-k55836749	1.471085651241797
brd-k40126748	0.9567067235165585
brd-k26273412	-0.8904550262924527
brd-k03606830	-0.5792212812893837
brd-k44133102	0.76758311019563
brd-k50599016	1.1434459095692926
brd-k25540102	-0.32317133805686943
brd-k93884191	0.40460004315700754
brd-k10241968	1.447543583604175
brd-k19435356	1.268329725478035
brd-k16207265	1.3231681580028232
brd-k35860167	1.6562895819601162
brd-k51385533	1.814837283763877
brd-k41102088	1.4267893156657903
brd-k36563688	0.23240666844049904
brd-k53127431	1.0765203427873151
brd-k46445956	0.9643943858846304
brd-k36176133	1.1058900512434142
brd-k03308716	-1.1450434391605797
brd-k12750296	0.3078113105205925
brd-k79067166	-0.7100583498934954
brd-k56691168	0.4648630286653299
brd-k37803976	-0.5006588294288339
brd-k06958718	-1.6678535290386354
brd-k27525139	-0.8952241079537065
brd-k79658624	-0.23092048237326904
brd-k09275191	-0.15183686091181195
brd-k13781734	0.31095116032184883
brd-k24722502	1.0719164951779454
brd-k15714104	0.9719371223749393
brd-k70791360	1.6637679829452345
brd-k58194737	1.8547831973854452
brd-k91459693	-1.333104663491267
brd-k72694472	0.15325547473419646
brd-k70357895	-0.5376234276890248
brd-k23427405	1.2336377979737696
brd-k75331656	1.410136753124012
brd-k68009914	0.9832555708854278
brd-k29392777	-0.541240607675888
brd-k05777604	-1.512964420459137
brd-k46599443	1.3896557109565553
brd-k58843485	0.5887634477064545
brd-k72842159	-0.78925807628135225
brd-k83815065	-1.231470709585386
brd-k97168035	0.7356485746239043
brd-k82509605	0.5188854403579325
brd-k72651085	0.8185086783484089
brd-k00747273	-0.8237858447120153
brd-k87849910	-0.09877297397241125
brd-k09232527	0.7063027609889369
brd-k56943789	1.189262770919235
brd-k70558130	0.6721642312849295
brd-k53241408	-0.40147178400322403
brd-k91779437	1.1284449986513927
brd-k42849858	-1.0885999168597573
brd-k32853527	0.7080750928293769
brd-k34498495	0.4643908788125815
brd-k54637865	-0.4024756467977876
brd-k21955645	-1.0373009892108842
brd-k93561942	0.10463068652392377
brd-k40228963	0.5136191647469048
brd-k02634083	0.6472491376908928
brd-k61486072	-0.9840175646177343
brd-k21433749	-0.5921615783202239
brd-k79885457	-0.8701611623323982
brd-k71876816	-0.4019772143177896
brd-k26459891	-1.3147614274105714
brd-k98927248	-0.9004824676618832
brd-k06261202	-0.6085373264614735
brd-k76193544	-0.9192271047890964
brd-k81001899	0.7146759240778968
brd-k69109808	-0.7254952266113416
brd-k24191730	-1.1246520585478057
brd-k22243404	-0.25932382497634837
brd-k19389825	-0.4926532729130248
brd-k26074237	-1.2530492373139204
brd-k21423050	0.42590970872820233
brd-k26180392	-0.4270352162460964
brd-k44265418	0.6281260031005008
brd-k55896279	-0.7190502632494014
brd-k31994521	-1.4087793846075707
brd-k63410075	-0.873383006365307
brd-k16991828	-0.14215876700480418
brd-k94196749	-1.0922453963003316
brd-k60030763	-0.6082037378579525
brd-k12517207	-0.6366312230174896
brd-k35088248	-1.4967654615463417
brd-k15792876	-1.4462998704418732
brd-k11487484	-0.6276081307519342
brd-k24206299	-0.6692499091779632
brd-k46412655	-0.8901158810937965
brd-k22988729	0.5892966404878762
brd-k64026092	-1.0078005433340167
brd-k04712840	-0.9280993000809167
brd-k69780027	-0.7136341259171339
brd-k84636055	-0.005273509156819822
brd-k32535831	-0.4407948563308453
brd-k30655307	-0.036030638175691194
brd-k31608682	-1.7284025617723253
brd-k28258038	0.43990624788015753
brd-k69520171	-0.10242555398850102
brd-k25982056	0.1885000512388396
brd-k25387295	0.16363454388774676
brd-k74873856	-1.2373069427038572
brd-k69171646	-1.321555064441488
brd-k85912419	-1.3502537474778864
brd-k49847771	-0.2347997377784763
brd-k31721388	0.5472267808797083
brd-k58041870	-1.348402942989506
brd-k11781871	1.0233422519143873
brd-k85917058	-0.07778944087575429
brd-k27372445	1.3446647589165073
brd-k89089981	0.49096026280350713
brd-k81471597	1.5802682916286288
brd-k27335290	0.08542245061171388
brd-k52194153	0.8813384550804775
brd-k50604515	2.102855709473517
brd-k74754874	1.7879936079371546
brd-k93747042	1.7681742515463503
brd-k03254663	2.0973947326580498
brd-k35156336	1.1722386300565215
brd-k18801549	1.116860619119411
brd-k95653016	1.2904198434135876
brd-k60862683	1.3163057962005416
brd-k29077209	-1.0248898247491065
brd-k18084996	-1.0409343134797158
brd-k58933168	-0.8026547618036481
brd-k77207661	0.708177204895301
brd-k19039785	1.0111572546534582
brd-k62781263	0.6032130689096792
brd-k05096562	0.4741993148074738
brd-k42475945	2.050596712292458
brd-k08941280	1.5320057993179237
brd-k09819684	0.8154717823344275
brd-k32043305	1.8414803388036618
brd-k50713036	1.4437006674771409
brd-k67014046	1.6044784903153042
brd-k75961186	1.6172889333426785
brd-k31081052	0.9161832387734694
brd-k20329507	1.59223922910578
brd-k90762344	1.7114249838610363
brd-k60936420	-0.7825675977072383
brd-k50477983	1.5472323271578174
brd-k14653235	1.2494178045770723
brd-k37276417	0.8849780622205191
brd-k54510565	-0.4502391019353565
brd-k26543702	-0.5046072850554537
brd-k77890526	0.6844395152810909
brd-k98474331	1.0445715808328404
brd-k66039243	0.7066728875727976
brd-k43029808	0.21340229325492835
brd-k91575768	0.8191455461275663
brd-k75539052	1.7687746621071416
brd-k87712055	1.4563431997967586
brd-k51933590	1.4484407242105009
brd-k31575995	1.5106804871244903
brd-k09473191	1.7027162340046873
brd-k89142472	1.8815896698324788
brd-k58715359	1.0401647201075248
brd-k27137352	0.21679971602948073
brd-k78599344	-0.7438164602794254
brd-k91576495	1.933972295308841
brd-k83801418	1.8895666872990229
brd-k17765399	0.6363915333829542
brd-k95875837	1.1905201471044704
brd-k87995704	1.5394598031413176
brd-k76812105	1.4026046451367873
brd-k52833964	1.7141994056478018
brd-k27600134	0.7685662445765639
brd-k33863933	2.2571636448438177
brd-k09166899	1.5704788398168446
brd-k00938872	0.8125936768884972
brd-k16988512	1.2863725555754486
brd-k39705203	0.4238663890300056
brd-k38917645	0.9705730708301467
brd-k05250921	0.7444707588683612
brd-k63086103	1.775282330184825
brd-k28811650	0.9047757841851134
brd-k75779523	1.316009765685531
brd-k03489727	1.625557471249035
brd-k43918582	-0.49963953202194605
brd-k29936219	1.0551113333135382
brd-k76087207	1.5130686734076508
brd-k83185986	-1.1834940515077865
brd-k89806367	1.4282250665943506
brd-k72050226	0.9415552625680941
brd-k82909038	1.8242123893496243
brd-k96619480	1.0437774336646388
brd-k68270916	1.4567404399998394
brd-k36847650	1.640368305002986
brd-k10959171	0.740146390050896
brd-k94888615	0.27857369042111896
brd-k16526787	0.24816602754214057
brd-k21635266	0.07756275267723228
brd-k73227372	-0.0037136772205639116
brd-k18688395	0.4167770434645332
brd-k87080232	-0.13191012609032515
brd-k45916030	-0.12115027759126341
brd-k53771043	0.3744109827789121
brd-k03381861	-0.7990803906711077
brd-k99048639	0.7049583595640377
brd-k97688756	-0.16289823242525664
brd-k18345677	-1.7307645027645626
brd-k74363294	0.427736913239179
brd-k60758969	1.800082630676036
brd-k38111331	-0.7224260491897073
brd-k20530300	1.133399968313744
brd-k80483148	1.1912808478511683
brd-k36997940	-0.032155397701892116
brd-k69740275	-1.5976650913483836
brd-k29903249	-0.8755413837459519
brd-k51577368	-0.10478811682649188
brd-k13672060	-1.4958349546653278
brd-k02329600	-1.1413701726138654
brd-k57830670	-1.0084959329533747
brd-k90460185	0.03298938234223159
brd-k84586608	-0.927525157984891
brd-k41347678	-0.08869294066712641
brd-k60192542	-1.3764869516997476
brd-k52532740	-1.1677090610539365
brd-k02987495	-0.4586173922519111
brd-k84310612	-0.9926516562565404
brd-k93051667	-1.582988256631197
brd-k41202439	-0.2693959752508882
brd-k69355244	-0.4393455266349749
brd-k98264372	-1.0538915356727714
brd-k52054012	-0.8352626106147064
brd-k20184768	-0.44594859346065535
brd-k08433493	-1.0060216649658467
brd-k80630598	-0.937645760431997
brd-k65774385	-1.4648338250415092
brd-k98086832	-0.49159293133419796
brd-k68056389	-1.2923353317978388
brd-k93927229	-1.382750541651219
brd-k47535493	0.34543534282356864
brd-k11696795	-0.6161651712957398
brd-k34739404	-1.280983286509763
brd-k69073616	-1.0832021716300846
brd-k47841020	1.9846506104496024
brd-k44131977	0.3145252949419876
brd-k96637144	0.07010401974342748
brd-k18181387	-1.0085657819051883
brd-k46107062	-1.268529103562289
brd-k77601667	-1.5999916238756413
brd-k74987024	1.85273930392407
brd-k50162138	1.541192592628531
brd-k01668149	0.25673961646088095
brd-k25905181	-0.6149849025544054
brd-k78493876	-1.1970246124213073
brd-k09721398	-0.02417449366335746
brd-k26647686	-0.13597692104639153
brd-k11095218	0.03640389747541215
brd-k71427375	1.096170797538138
brd-k74779337	1.31611315275978
brd-k20160406	0.27172146202390407
brd-k95913506	0.608676011281409
brd-k02530287	1.146505175576393
brd-k64135153	-0.7430394978702856
brd-k07689069	0.9344004045377633
brd-k77032979	-0.4454744132438463
brd-k88128293	-1.0265484539498706
brd-k62650632	-1.5350377655804917
brd-k44492160	-0.6074642883645579
brd-k23442578	0.21736178363390132
brd-k27945483	0.6892208945224657
brd-k82517280	-0.04454180134924174
brd-k69158240	-0.6989495500706356
brd-k09972656	-1.2697550173825518
brd-k03851221	-1.0348643759875853
brd-k67856917	-1.1930238373064135
brd-k62979806	-0.38083510523595177
brd-k95121261	-0.14571380832471445
brd-k49903196	-0.04844169330211788
brd-k42582718	-0.8060544343354519
brd-k89742282	-0.5138520409606293
brd-k21332842	-0.15319254538977028
brd-k03194507	-0.504781762077892
brd-k11476310	-0.60069443431546
brd-k16879434	-0.3295696743006642
brd-k49923205	1.392768344037305
brd-k44415466	-0.6736947235239558
brd-k61383885	-1.9112183196944474
brd-k67941637	0.20458837383711015
brd-k19710723	1.2318047265070162
brd-k17482709	0.17875345840314089
brd-k35639494	0.5694700017257993
brd-k16238077	1.1065012630859068
brd-k92367471	1.2796531887302023
brd-k21584435	1.4644977132841157
brd-k30674442	0.3774785626154339
brd-k70712801	-0.765930008549834
brd-k60830482	1.1645973054925565
brd-k65440031	1.0773458599099526
brd-k17686226	0.7143338205896327
brd-k61973443	0.9467560321550818
brd-k28008176	0.788028710837237
brd-k66590796	0.7603409314043279
brd-k97540907	1.0335529045454839
brd-k05414181	0.5383753508924854
brd-k81144230	-1.6505652724295992
brd-k80044183	-0.5179058568451717
brd-k48358706	0.8639014740114757
brd-k98008739	0.2256094902251981
brd-k98969488	0.7157994904239329
brd-k95010912	1.7072315079678446
brd-k03730976	-0.3598263702216962
brd-k40361885	0.9390088775075778
brd-k64132098	-0.6853175888004974
brd-k36557327	0.8368203409933657
brd-k94903598	0.47167776565157965
brd-k57228212	1.500030431086772
brd-k74641261	1.301082406127737
brd-k73500518	0.5835146677570332
brd-k89362730	0.7542857069469106
brd-k68424387	1.2392207665058939
brd-k44401972	1.2904210105071512
brd-k91593159	0.46316496638392407
brd-k89476396	-1.4152916583473658
brd-k63996931	-0.4364895550462652
brd-k45185240	0.48617550598793646
brd-k32145037	0.711585542457628
brd-k08533345	-0.11889739320313915
brd-k59049030	1.126868616764172
brd-k82852523	-0.1670353978656629
brd-k94275706	-0.7192868444791083
brd-k19457629	-0.8814032721422075
brd-k25236390	0.14428252065231006
brd-k93726930	1.1474705151460656
brd-k96925976	1.0489630142041462
brd-k42199095	-0.23182738127901875
brd-k97867712	-0.594434367388458
brd-k57516590	-1.1686431350073647
brd-k47650707	0.6195223372249724
brd-k58774452	0.21649375461534806
brd-k01793276	-0.18719519182571986
brd-k16109630	-0.7916058762672918
brd-k46699670	-1.2093892005386062
brd-k92462786	-1.2903023221413836
brd-k86349956	-0.8673223203788829
brd-k52570793	-1.151656487948154
brd-k08311368	0.5706161063197823
brd-k03265347	-0.29590785997743346
brd-k11741103	0.30786244203054347
brd-k83569804	-1.4884868057722396
brd-k56950366	-1.0933979481801082
brd-k25039453	-1.4411470096059529
brd-k17293545	-0.26927347796125767
brd-k39247583	0.6565283746737898
brd-k26156776	0.06905736058098617
brd-k31747470	-1.0306164419276673
brd-k35001076	-1.2253951426322696
brd-k35544244	0.01318712959287445
brd-k19142902	-1.1269702205556644
brd-k90103010	0.05692230653384112
brd-k36725646	1.179436510980261
brd-k76551930	-1.0125545199818704
brd-k62807053	-0.8130151072835183
brd-k16789950	-1.4824327824053107
brd-k83919473	-0.8952820207000555
brd-k34382498	-0.6179313683895542
brd-k39074860	-0.7660143968712263
brd-k26161397	0.8557870257792666
brd-k28108927	0.8402083781157741
brd-k45101864	-0.9216906085891656
brd-k11726285	-1.3729660381594049
brd-k02535446	1.3777927639599379
brd-k93484038	0.5596109114405493
brd-k14831193	-0.7868707530225351
brd-k89260735	1.3070355069328699
brd-k75869095	1.0765358994271552
brd-k09995054	-0.5231144379692672
brd-k27194553	0.41911386205501566
brd-k82827604	0.01963024740262195
brd-k86077185	0.38255896742273804
brd-k15532741	-0.7334809701975954
brd-k19852577	-0.6746968239719647
brd-k13922961	-1.1802573043904958
brd-k28846321	-1.4025188474193362
brd-k87942399	-1.1584969313886526
brd-k02778838	-1.1497156719517663
brd-k32319151	-1.1775174016098136
brd-k10571700	-1.3157704208854517
brd-k62329160	-1.7279977865805238
brd-k79734831	-1.4229931646067706
brd-k33640715	-0.7187247248878177
brd-k20918933	-1.2418032905288852
brd-k17078647	-0.8972841954688611
brd-k11269634	-1.071112409254572
brd-k09261379	-1.3553645131270509
brd-k56912308	-0.6827702940818812
brd-k04408214	-1.6761280067748054
brd-k34445094	-0.4035331459637169
brd-k65789952	-0.3088909816614566
brd-k72721410	-0.45762530940438895
brd-k99462197	-1.5032253750996183
brd-k86240647	-0.7422774879636472
brd-k11113009	-0.11395999930285938
brd-k21312826	-1.0653018072210274
brd-k69031148	-1.0926856652544452
brd-k62718031	-1.55327846696461
brd-k43674766	-0.6751670534355128
brd-k96384208	-0.5009029588616272
brd-k93993174	-0.6388642158927493
brd-k30962012	-0.9176315240557124
brd-k23204256	0.4544047838584548
brd-k09017160	-1.4877100889283366
brd-k35124958	0.041272835409750804
brd-k77060313	-0.42529798155151094
brd-k39224209	-1.085622790741769
brd-k12328371	0.04871584679514311
brd-k01749472	-0.22745723035491733
brd-k11054415	-0.07410264621391566
brd-k39078753	-0.16912426603835293
brd-k33454318	0.03964499052082268
brd-k97537859	0.679152466516157
brd-k65446780	0.662163169254528
brd-k96175856	-0.6667706934470345
brd-k58245454	-1.614002247962377
brd-k46824282	-0.3925760937720303
brd-k83994491	1.1849122823911566
brd-k97318603	0.25063989893955607
brd-k84690141	-0.7484812679994605
brd-k81293413	-0.2743603994875679
brd-k67740871	1.4179301256985697
brd-k74916896	-0.020776340128602775
brd-k63803358	-0.31863058352014484
brd-k66748326	-0.11565858304875604
brd-k11477112	1.1471460679117194
brd-k34710061	0.034012735931081096
brd-k56301498	1.5962538863725702
brd-k42413274	-1.0149418228245302
brd-k31546068	0.8771822270313546
brd-k43981353	1.4959455315526915
brd-k14394756	1.7456417807256093
brd-k01266518	1.7057829996761376
brd-k63960902	1.2460569346930537
brd-k22591777	-0.07931176186356825
brd-k15087476	-1.2748009843562074
brd-k75637705	-1.2579555949440335
brd-k71251432	2.058333801842633
brd-k43388152	-0.3544217603195253
brd-k28916436	0.6569369015942141
brd-k48689133	0.598143059052602
brd-k36782804	0.5813024442191522
brd-k41946683	0.36665182043549416
brd-k75416889	0.8479733563906553
brd-k16551475	0.9401085381498875
brd-k63809385	1.178122114105964
brd-k81925504	-0.9231555526721047
brd-k35587518	1.6143281398422822
brd-k13119652	0.44151563228054935
brd-k54066059	0.7095107616887877
brd-k70924576	0.8149003943997344
brd-k83115645	2.0286043171210157
brd-k97421379	1.896825282421711
brd-k01577807	1.5080335772418392
brd-k00620786	-0.3753495572691486
brd-k97468369	0.4672028477172287
brd-k86073842	0.2822740686195243
brd-k01362004	-0.4723740532165855
brd-k02361314	-1.7016100074642033
brd-k18402224	-0.876512154671518
brd-k56563145	-1.1178680814610928
brd-k21356734	-0.7615882684759574
brd-k91624805	-1.1543991622565848
brd-k13551202	0.8675305802389426
brd-k00591281	1.1269359412275093
brd-k68083867	-0.07353804662362362
brd-k89436979	-0.7887053211060305
brd-k25147028	1.0765468831553189
brd-k14082333	0.7942577125159154
brd-k89325755	1.3291166416619355
brd-k98418950	1.3946049034726364
brd-k36566880	1.8399397869096954
brd-k21327356	1.8873153587365787
brd-k95485901	1.7533155961395375
brd-k44719654	-0.3310588060574397
brd-k40894545	0.46521773173336856
brd-k31896531	-0.1015531445347125
brd-k77252933	-0.331049017873635
brd-k34957967	-0.06687411256133734
brd-k45908502	-0.8537764662743854
brd-k52881132	-1.1698059363829945
brd-k10160311	0.7148564352378877
brd-k77554584	-0.2070562534018204
brd-k89121101	-0.0901525401290251
brd-k37780492	-0.6664034591310448
brd-k19225848	0.40179675668887754
brd-k42333498	0.5519197819429205
brd-k57894545	0.34156404297901005
brd-k20071915	0.22734378394123847
brd-k77011363	1.0899176546735267
brd-k32485819	0.7075671854098698
brd-k17514980	2.0706957570841604
brd-k13204142	-0.9472097603295224
brd-k36697652	-0.9472338226314119
brd-k76980944	-1.2120469895225132
brd-k87358945	0.4955097713237752
brd-k57357721	-1.3460725290565423
brd-k44936922	1.2129710157225657
brd-k42139332	0.09478166239324308
brd-k20288742	0.8664270569859737
brd-k24494475	-0.41680308939977984
brd-k30071505	-0.8160649717744874
brd-k84334677	-1.1806848282931086
brd-k13122423	-0.40804425177520165
brd-k85216683	-0.31928360615774565
brd-k57167256	1.2120921142232648
brd-k22584556	0.509501747344239
brd-k59239976	1.6428649701728044
brd-k56775726	1.6120137587769763
brd-k02839126	-0.34785160510533214
brd-k90255725	-0.4859034172455182
brd-k36662285	-1.7278503765899516
brd-k52300725	0.3132015856853041
brd-k63957636	-1.4606680726407049
brd-k01910220	-1.7043756146862747
brd-k33891642	-0.9095961805796976
brd-k93900188	-1.3760596581391322
brd-k96209756	-1.854752410066314
brd-k16502264	-1.296090497378217
brd-k44416503	-0.4855271601607506
brd-k34264024	-1.2840775111152092
brd-k88636226	-1.6818473455775216
brd-k96449536	-0.3146030558242241
brd-k50919513	-0.5088831182278758
brd-k38211037	0.23389377547573897
brd-k99331577	-1.8270757916021436
brd-k99807388	-0.07311100863303069
brd-k28305165	-1.315293967222349
brd-k74600148	-1.2540652565571886
brd-k15775306	1.5814796069050685
brd-k69074358	-0.9168322962808738
brd-k69080049	-0.1588041591495034
brd-k56015010	-1.5554158251971473
brd-k52319351	-1.7590067227632251
brd-k39752756	-1.656841816626203
brd-k23617623	-2.0929284761567635
brd-k52428486	-1.9202093677080967
brd-k35462157	-1.7975924431764587
brd-k77535986	-1.9410972874624308
brd-k88328128	-1.2178415239149225
brd-k36134264	-2.13604954981817
brd-k95569142	-1.8130095299968911
brd-k85580909	-0.7878077760499794
brd-k88086273	0.24403451540753981
brd-k47164766	-1.1066000937460085
brd-k25649596	-1.7655136315501159
brd-k61868194	0.29531887353163994
brd-k54151058	1.159657385744185
brd-k52932858	0.9700935338583926
brd-k32439647	-1.008260669434495
brd-k39677043	-1.8335477329391618
brd-k01152687	-0.9940057042178055
brd-k39176069	-0.5185556451828464
brd-k15047839	0.67061665577953955
brd-k89377615	-0.6301791801074301
brd-k62597218	-0.3008865030668127
brd-k77354700	0.8863073331065979
brd-k53104784	0.5257510895615858
